1549324801,2335
1549324831,2360
1549324862,2381
1549324893,2347
1549324923,2369
1549324954,2385
1549324984,2382
1549325015,2371
1549325047,2409
1549325077,2373
1549325108,2395
1549325139,2408
1549325170,2385
1549325201,2379
1549325232,1600
1549325262,1559
1549325293,1588
1549325323,1608
1549325354,1591
1549325384,2454
1549325401,2435
1549325432,2407
1549325462,2368
1549325493,1591
1549325523,1568
1549325554,1575
1549325584,1598
1549325614,1597
1549325645,1578
1549325677,1605
1549325707,1575
1549325737,1601
1549325768,1590
1549325798,1578
1549325829,1590
1549325860,1600
1549325891,1582
1549325922,1608
1549325952,1589
1549325983,1608
1549326001,1571
1549326031,1584
1549326062,1600
1549326092,1556
1549326123,1586
1549326153,1583
1549326184,1851
1549326214,1863
1549326245,1866
1549326277,1830
1549326307,1874
1549326338,1805
1549326368,1853
1549326398,1874
1549326429,1828
1549326461,1861
1549326492,2001
1549326522,1810
1549326552,1843
1549326583,1856
1549326601,1855
1549326632,1836
1549326662,1825
1549326693,1829
1549326723,1868
1549326753,1871
1549326784,1818
1549326814,1843
1549326845,1835
1549326876,1786
1549326906,1841
1549326937,1825
1549326967,1802
1549326998,1861
1549327029,1830
1549327059,1813
1549327090,1857
1549327122,1844
1549327153,1827
1549327183,1843
1549327201,1847
1549327232,1847
1549327262,1852
1549327293,1849
1549327323,1841
1549327353,1860
1549327384,1820
1549327415,1848
1549327446,1841
1549327477,1847
1549327507,1836
1549327538,1874
1549327569,1819
1549327599,1836
1549327629,1860
1549327660,1854
1549327691,1847
1549327722,1858
1549327752,1832
1549327783,1845
1549327801,1862
1549327832,1814
1549327862,1841
1549327893,1877
1549327923,1822
1549327953,1865
1549327984,1850
1549328015,1837
1549328046,1849
1549328077,1860
1549328108,1818
1549328138,1873
1549328169,1818
1549328199,1848
1549328230,1983
1549328261,1843
1549328292,1852
1549328322,1870
1549328353,1817
1549328383,1833
1549328401,1858
1549328432,1868
1549328462,1981
1549328493,2021
1549328523,2009
1549328554,2008
1549328584,1893
1549328614,1872
1549328645,1875
1549328677,1883
1549328707,1848
1549328738,1882
1549328768,1911
1549328798,1906
1549328829,1878
1549328859,1866
1549328890,1874
1549328922,1894
1549328952,1889
1549328983,1885
1549329001,1895
1549329032,1865
1549329062,1885
1549329093,1862
1549329123,1861
1549329154,1912
1549329184,1874
1549329214,1850
1549329245,1822
1549329276,1753
1549329307,1584
1549329337,1705
1549329368,1557
1549329398,1540
1549329429,1703
1549329459,1564
1549329490,1585
1549329522,1594
1549329552,1564
1549329583,1533
1549329602,1488
1549329632,1429
1549329663,1460
1549329693,1410
1549329723,1426
1549329754,1479
1549329784,1470
1549329815,1653
1549329846,1526
1549329877,1529
1549329907,1536
1549329938,1425
1549329969,1412
1549329999,1445
1549330029,1434
1549330060,1403
1549330092,1437
1549330122,1418
1549330152,1425
1549330183,1422
1549330201,1420
1549330231,2303
1549330262,8112
1549330292,7804
1549330323,7801
1549330353,7774
1549330384,6915
1549330414,7032
1549330444,7049
1549330475,6972
1549330506,7104
1549330537,7067
1549330567,7009
1549330598,7111
1549330629,7052
1549330660,7093
1549330692,7072
1549330723,1552
1549330753,1543
1549330784,1604
1549330801,1591
1549330831,1585
1549330862,1559
1549330892,1544
1549330923,1593
1549330953,1574
1549330984,1562
1549331014,1658
1549331044,1557
1549331075,1524
1549331105,1552
1549331137,1519
1549331167,1525
1549331198,4868
1549331229,4723
1549331259,4786
1549331290,4827
1549331320,4782
1549331351,5191
1549331382,4758
1549331401,4780
1549331432,4846
1549331463,4838
1549331493,4863
1549331524,4871
1549331554,2292
1549331585,2252
1549331615,2367
1549331645,2370
1549331677,2391
