1470330607,0
1470330640,0
1470332435,0
1470335763,0
1470335829,0
1470335890,0
1470335950,0
1470336011,0
1470336072,0
1470336132,0
1470336193,0
1470336254,0
1470336314,0
1470336375,0
1470336435,0
1470336496,0
1470336557,0
1470336617,0
1470336678,0
1470336738,0
1470336799,0
1470336859,0
1470336920,0
1470336980,0
1470337041,0
1470337102,0
1470337162,0
1470337223,0
1470337284,0
1470337344,0
1470337405,0
1470337465,0
1470337526,0
1470337587,0
1470337647,0
1470337708,0
1470337768,0
1470337829,0
1470337889,0
1470337950,0
1470338010,0
1470338071,0
1470338132,0
1470338192,0
1470338253,0
1470338314,0
1470338374,0
1470338435,0
1470338495,0
1470338556,0
1470338617,0
1470338677,0
1470338738,0
1470338798,0
1470338859,0
1470338919,0
1470338980,0
1470339040,0
1470339101,0
1470339161,0
1470339222,0
1470339283,0
1470339343,0
1470339404,0
1470339464,0
1470339525,0
1470339586,0
1470339646,0
1470339707,0
1470339768,0
1470339828,0
1470339888,0
1470339949,0
1470340010,0
1470340070,0
1470340130,0
1470340191,0
1470340252,0
1470340312,0
1470340373,0
1470340434,0
1470340494,0
1470340555,0
1470340615,0
1470340676,0
1470340737,0
1470340797,0
1470340858,0
1470340918,0
1470340979,0
1470341040,0
1470341100,0
1470341161,0
1470341221,0
1470341282,0
1470341342,0
1470341403,0
1470341463,0
1470341524,0
1470341585,0
1470341645,0
1470341706,0
1470341766,0
1470341827,0
1470341888,0
1470341948,0
1470342009,0
1470342070,0
1470342130,0
1470342191,0
1470342251,0
1470342312,0
1470342373,0
1470342433,0
1470342494,0
1470342555,0
1470342615,0
1470342676,0
1470342736,0
1470342797,0
1470342858,0
1470342918,0
1470342979,0
1470343039,0
1470343100,0
1470343161,0
1470343221,0
1470343282,0
1470343343,0
1470343403,0
1470343464,0
1470343524,0
1470343585,0
1470343646,0
1470343706,0
1470343767,0
1470343828,0
1470343888,0
1470343949,0
1470344009,0
1470344070,0
1470344131,0
1470344191,0
1470344252,0
1470344313,0
1470344373,0
1470344434,0
1470344494,0
1470344555,0
1470344616,0
1470344676,0
1470344737,0
1470344797,0
1470344858,0
1470344919,0
1470344979,0
1470345040,0
1470345100,0
1470345161,0
1470345222,0
1470345282,0
1470345343,0
1470345403,0
1470345464,0
1470345525,0
1470345585,0
1470345646,0
1470345707,0
1470345767,0
1470345828,0
1470345888,0
1470345949,0
1470346010,0
1470346070,0
1470346131,0
1470346197,0
1470346258,0
1470346318,0
1470346379,0
1470346440,0
1470346500,0
1470346561,0
1470346621,0
1470346682,0
1470346743,0
1470346803,0
1470346864,0
1470346925,0
1470346985,0
1470347046,0
1470347106,0
1470347167,0
1470347228,0
1470347288,0
1470347349,0
1470347409,0
1470347470,0
1470347531,0
1470347591,0
1470347652,0
1470347712,0
1470347772,0
1470347833,0
1470347893,0
