1531785601,5265
1531785631,6388
1531785662,9294
1531785692,1049
1531785723,1068
1531785754,962
1531785784,6428
1531785815,1373
1531785846,1272
1531785877,1253
1531785907,6317
1531785938,6315
1531785969,1264
1531785999,1339
1531786030,6726
1531786061,6315
1531786091,1239
1531786122,1360
1531786153,6841
1531786183,6326
1531786201,1329
1531786231,1375
1531786262,1385
1531786293,6489
1531786323,3272
1531786354,1566
1531786385,1571
1531786415,6605
1531786446,1484
1531786476,1604
1531786507,1609
1531786538,1194
1531786568,1173
1531786599,1177
1531786630,1187
1531786661,1176
1531786691,1195
1531786722,1171
1531786753,1184
1531786783,1197
1531786801,1182
1531786832,1188
1531786862,1198
1531786893,1180
1531786924,1198
1531786954,1195
1531786985,994
1531787016,1001
1531787046,1007
1531787077,967
1531787108,985
1531787138,1000
1531787169,964
1531787200,978
1531787230,1000
1531787261,995
1531787292,991
1531787323,991
1531787353,977
1531787384,988
1531787401,999
1531787432,990
1531787463,972
1531787493,980
1531787524,1007
1531787555,990
1531787585,985
1531787616,979
1531787647,995
1531787678,1002
1531787708,1011
1531787739,1002
1531787770,1004
1531787801,997
1531787831,991
1531787862,1000
1531787893,987
1531787923,965
1531787954,979
1531787985,990
1531788001,1008
1531788032,972
1531788062,1005
1531788093,1120
1531788124,1052
1531788154,1079
1531788185,1056
1531788216,1028
1531788247,1081
1531788277,1032
1531788308,1039
1531788339,1045
1531788369,1039
1531788400,1031
1531788431,1017
1531788461,6393
1531788492,6446
1531788523,6431
1531788553,6482
1531788584,1434
1531788601,1275
1531788632,1310
1531788662,6386
1531788693,1166
1531788724,1209
1531788754,1232
1531788785,6313
1531788816,1237
1531788847,1271
1531788877,1281
1531788908,6364
1531788939,1236
1531788970,1217
1531789001,1237
1531789031,6394
1531789062,1307
1531789093,1229
1531789123,1221
1531789154,6276
1531789185,2083
1531789201,1212
1531789232,1237
1531789262,6658
1531789293,6400
1531789324,1195
1531789355,1232
1531789385,6712
1531789416,6508
1531789447,1329
1531789477,1315
1531789508,1338
1531789539,6511
1531789569,1337
1531789600,1306
1531789631,1352
1531789662,6539
1531789692,1316
1531789723,1318
1531789754,1323
1531789784,6559
1531789802,6519
1531789832,1326
1531789863,1290
1531789893,6707
1531789924,6543
1531789955,1344
1531789985,1315
1531790016,1306
1531790046,6528
1531790077,1339
1531790108,1309
1531790139,1283
1531790169,6441
1531790200,1307
1531790230,1334
1531790261,1335
1531790292,6513
1531790323,1306
1531790353,1299
1531790384,1317
1531790402,6699
1531790433,6535
1531790464,1300
1531790494,1338
1531790525,4701
1531790556,6464
1531790587,1286
1531790617,1308
1531790648,1348
1531790679,6534
1531790709,1308
1531790740,1309
1531790771,6518
1531790801,6609
1531790832,1337
1531790862,1308
1531790893,1322
1531790924,6467
1531790954,1338
1531790985,1324
1531791002,1324
1531791032,6529
1531791063,6496
1531791093,1282
1531791124,1308
1531791155,6657
1531791185,6547
1531791216,1300
1531791247,1300
1531791278,1304
1531791308,1310
1531791339,1313
1531791370,1323
1531791401,1289
1531791431,1316
1531791462,1315
1531791492,1303
1531791523,1299
1531791554,1307
1531791584,1335
1531791601,1304
1531791631,1281
1531791662,1101
1531791693,1119
1531791723,1114
1531791754,1129
1531791784,1106
1531791815,1093
1531791846,1128
1531791877,1113
1531791908,1108
1531791938,1083
1531791969,1125
1531791999,1124
1531792030,1112
1531792061,1118
1531792092,1108
1531792122,1088
1531792153,1131
1531792184,1110
1531792201,1121
1531792231,1124
1531792262,1124
1531792293,1124
1531792323,1124
1531792354,1124
1531792384,1118
1531792415,1118
1531792446,1118
1531792477,1118
1531792508,1108
1531792538,1110
1531792569,1138
1531792600,1140
1531792631,1163
1531792662,1232
1531792693,1233
1531792723,1229
1531792754,1237
1531792784,1237
1531792801,1210
1531792831,1186
1531792862,1233
1531792893,1226
1531792923,1218
1531792954,1206
1531792985,1192
1531793015,1217
1531793046,1226
1531793077,1212
1531793108,1218
1531793139,1217
1531793169,1213
1531793200,1204
1531793231,1193
1531793262,1195
1531793293,1224
1531793323,1212
1531793354,1219
1531793385,1198
1531793401,1182
1531793431,1185
1531793462,1190
1531793493,1184
1531793524,1181
1531793554,1165
1531793585,1166
1531793615,1167
1531793646,1206
1531793677,1210
1531793707,1188
1531793738,1194
1531793769,1161
1531793800,1184
1531793830,1190
1531793861,1205
1531793892,1198
1531793923,1204
1531793953,1206
1531793984,1175
1531794001,1192
1531794032,1169
1531794063,1143
1531794094,1199
1531794124,1208
1531794155,1209
1531794186,1208
1531794216,1164
1531794247,1182
1531794278,1206
1531794308,1208
1531794339,1202
1531794369,1190
1531794400,1158
1531794431,1189
1531794461,1203
1531794492,1195
1531794523,1175
1531794554,1209
1531794584,1198
1531794601,1194
1531794632,1203
1531794663,1124
1531794693,1127
1531794724,1102
1531794755,1091
1531794785,1116
1531794816,1116
1531794847,1113
1531794878,1118
1531794908,1095
1531794938,1130
1531794969,1106
1531795000,1086
1531795030,1104
1531795061,1115
1531795092,1126
1531795123,1130
1531795153,1108
1531795184,1116
1531795201,1129
1531795232,1088
1531795263,1115
1531795293,1126
1531795324,1112
1531795354,1133
1531795385,1114
1531795416,1125
1531795447,1117
1531795478,1087
1531795508,1117
1531795539,1124
1531795569,1119
1531795600,1111
1531795631,1090
1531795662,1090
1531795692,1125
1531795723,1124
1531795753,1121
1531795784,1103
1531795802,1090
1531795832,1102
1531795863,1128
1531795893,1125
1531795924,1125
1531795955,1106
1531795985,1090
1531796016,1147
1531796047,1137
1531796078,1129
1531796108,1114
1531796139,1095
1531796170,1134
1531796200,1137
1531796231,1125
1531796262,1098
1531796292,1082
1531796323,1116
1531796354,1114
1531796385,1145
1531796402,1119
1531796432,1082
1531796463,1110
1531796494,1147
1531796524,1127
